SITE,PLANT_ID,ECOTYPE,SUBPOP,PLOT_GL,REP,PL,PBN,SBN
KBSM,J416.B,Upland,Atlantic,M4419,C,51.4,23,12
KBSM,J530.A,Upland,Midwest,M4420,A,48.5,26,18
KBSM,J530.A,Upland,Midwest,M4420,B,46.9,25,11
KBSM,J530.A,Upland,Midwest,M4420,C,56.6,30,15
KBSM,AP13,Lowland,Gulf,M4421,A,64.1,40,14
KBSM,AP13,Lowland,Gulf,M4421,B,59.9,41,16
KBSM,AP13,Lowland,Gulf,M4421,C,61.3,39,18
KBSM,J665.C,Upland,Atlantic,M4601,A,56.3,28,7
KBSM,J665.C,Upland,Atlantic,M4601,B,65.4,27,13
KBSM,J665.C,Upland,Atlantic,M4601,C,57.1,25,12
KBSM,J656.B,Upland,Midwest,M4602,A,45.3,10,3
KBSM,J656.B,Upland,Midwest,M4602,B,66.3,22,12
KBSM,J656.B,Upland,Midwest,M4602,C,65.7,19,9
KBSM,J517.B,Upland,Atlantic,M4605,A,50.5,21,12
KBSM,J517.B,Upland,Atlantic,M4605,B,53.3,20,11
KBSM,J517.B,Upland,Atlantic,M4605,C,46.4,23,13
KBSM,J011.B,Lowland,Gulf,M4606,A,56.8,28,15
KBSM,J011.B,Lowland,Gulf,M4606,B,52.9,31,17
KBSM,J011.B,Lowland,Gulf,M4606,C,57.3,25,20
KBSM,J596.A,Coastal,Atlantic,M4609,A,55,29,24
KBSM,J596.A,Coastal,Atlantic,M4609,B,57.2,29,14
KBSM,J596.A,Coastal,Atlantic,M4609,C,58.1,28,15
KBSM,J536.A,Upland,Midwest,M4610,A,45.5,26,12
KBSM,J536.A,Upland,Midwest,M4610,B,43.2,22,10
KBSM,J536.A,Upland,Midwest,M4610,C,32.5,10,12
KBSM,J249.C,Lowland,Gulf,M4611,A,84,46,22
KBSM,J249.C,Lowland,Gulf,M4611,B,77.6,48,24
KBSM,J249.C,Lowland,Gulf,M4611,C,80.1,51,20
KBSM,J273.A,Lowland,Gulf,M4612,A,41.6,39,6
KBSM,J273.A,Lowland,Gulf,M4612,B,47.5,39,17
KBSM,J273.A,Lowland,Gulf,M4612,C,60.6,40,17
KBSM,J005.A,Lowland,Gulf,M4613,A,52.1,33,14
KBSM,J005.A,Lowland,Gulf,M4613,B,54.9,35,15
KBSM,J005.A,Lowland,Gulf,M4613,C,50.2,31,16
KBSM,J477.B,Unknown,4X,M4614,A,49.3,26,23
KBSM,J477.B,Unknown,4X,M4614,B,60,29,21
KBSM,J477.B,Unknown,4X,M4614,C,42.8,38,16
KBSM,J527.C,Upland,Atlantic,M4615,A,29,7,3
KBSM,J527.C,Upland,Atlantic,M4615,B,42.7,15,9
KBSM,J527.C,Upland,Atlantic,M4615,C,39,16,8
KBSM,J350.B,Upland,Midwest,M4616,A,41.5,19,9
KBSM,J350.B,Upland,Midwest,M4616,B,37.1,19,10
KBSM,J350.B,Upland,Midwest,M4616,C,39.9,21,10
KBSM,J482.A,Coastal,Gulf,M4617,A,74,25,14
KBSM,J482.A,Coastal,Gulf,M4617,B,76.6,25,20
KBSM,J482.A,Coastal,Gulf,M4617,C,71.7,24,15
KBSM,J585.C,Coastal,Atlantic,M4618,A,69.2,33,20
KBSM,J585.C,Coastal,Atlantic,M4618,B,61.5,32,14
KBSM,J585.C,Coastal,Atlantic,M4618,C,61.6,29,17
KBSM,J271.A,Lowland,Gulf,M4619,A,53.2,31,15
KBSM,J271.A,Lowland,Gulf,M4619,B,56.2,30,16
KBSM,J271.A,Lowland,Gulf,M4619,C,59.9,31,17
KBSM,J684.A,Coastal,Atlantic,M4620,A,35.6,35,8
KBSM,J684.A,Coastal,Atlantic,M4620,B,51.1,30,23
KBSM,J684.A,Coastal,Atlantic,M4620,C,49.6,31,24
KBSM,J202.A,Unknown,4X,M4716,A,47.5,27,11
KBSM,J202.A,Unknown,4X,M4716,B,51.2,30,15
KBSM,J202.A,Unknown,4X,M4716,C,45.4,27,13
KBSM,J660.C,Lowland,Gulf,M4802,A,41.7,39,9
KBSM,J660.C,Lowland,Gulf,M4802,B,49.7,44,14
KBSM,J660.C,Lowland,Gulf,M4802,C,50.4,35,13
KBSM,J365.A,Upland,Midwest,M4803,A,45.5,41,14
KBSM,J365.A,Upland,Midwest,M4803,B,46.6,28,14
KBSM,J365.A,Upland,Midwest,M4803,C,44.3,30,10
KBSM,AP13,Lowland,Gulf,M4804,A,59.7,40,14
KBSM,AP13,Lowland,Gulf,M4804,B,60.7,43,19
KBSM,AP13,Lowland,Gulf,M4804,C,61,37,17
KBSM,J538.A,Upland,Atlantic,M4805,A,50.2,30,16
KBSM,J538.A,Upland,Atlantic,M4805,B,49.8,25,13
KBSM,J538.A,Upland,Atlantic,M4805,C,47.5,25,15
KBSM,J027.B,Lowland,Gulf,M4806,A,68.8,27,4
KBSM,J027.B,Lowland,Gulf,M4806,B,67.6,27,14
KBSM,J027.B,Lowland,Gulf,M4806,C,63.2,32,12
KBSM,J517.A,Upland,Atlantic,M4807,A,32.2,24,12
KBSM,J517.A,Upland,Atlantic,M4807,B,32.3,24,13
KBSM,J517.A,Upland,Atlantic,M4807,C,38.3,31,15
KBSM,J685.C,Coastal,Atlantic,M4808,A,56.4,23,17
KBSM,J685.C,Coastal,Atlantic,M4808,B,47.6,22,12
KBSM,J685.C,Coastal,Atlantic,M4808,C,54,22,11
KBSM,J595.C,Coastal,Atlantic,M4809,A,52.8,38,18
KBSM,J595.C,Coastal,Atlantic,M4809,B,54.4,36,17
KBSM,J595.C,Coastal,Atlantic,M4809,C,52.6,37,20
KBSM,J350.C,Upland,Midwest,M4810,A,53.2,20,11
KBSM,J350.C,Upland,Midwest,M4810,B,57.9,25,12
KBSM,J350.C,Upland,Midwest,M4810,C,58.9,22,5
KBSM,AP13,Lowland,Gulf,M4811,A,61.7,39,19
KBSM,AP13,Lowland,Gulf,M4811,B,61.4,42,16
KBSM,AP13,Lowland,Gulf,M4811,C,65.7,41,20
KBSM,J644.A,Unknown,4X,M4812,A,44.4,22,11
KBSM,J644.A,Unknown,4X,M4812,B,42.7,21,11
KBSM,J644.A,Unknown,4X,M4812,C,46.1,24,13
KBSM,J324.A,Lowland,Gulf,M4813,A,71.2,27,16
KBSM,J324.A,Lowland,Gulf,M4813,B,65.5,39,13
KBSM,J324.A,Lowland,Gulf,M4813,C,55.5,38,11
KBSM,J450.B,Upland,Atlantic,M4814,A,34.9,16,9
KBSM,J450.B,Upland,Atlantic,M4814,B,43.6,21,13
KBSM,J450.B,Upland,Atlantic,M4814,C,41.3,41.4,15
KBSM,J429.A,Upland,Atlantic,M4815,A,48.3,26,12
KBSM,J429.A,Upland,Atlantic,M4815,B,42.8,28,11
KBSM,J429.A,Upland,Atlantic,M4815,C,44.2,26,14
KBSM,J645.C,Upland,Atlantic,M4816,A,43.4,21,9
KBSM,J645.C,Upland,Atlantic,M4816,B,46.3,19,9
KBSM,J645.C,Upland,Atlantic,M4816,C,47.8,19,11
KBSM,J614.A,Coastal,Atlantic,M4817,A,71.4,42,28
KBSM,J614.A,Coastal,Atlantic,M4817,B,65.9,42,33
KBSM,J614.A,Coastal,Atlantic,M4817,C,69.4,52,29
KBSM,AP13,Lowland,Gulf,M4818,A,65.2,37,17
KBSM,AP13,Lowland,Gulf,M4818,B,59.6,36,11
KBSM,AP13,Lowland,Gulf,M4818,C,61.8,37,11
KBSM,J542.B,Upland,Atlantic,M4819,A,38.5,26,13
KBSM,J542.B,Upland,Atlantic,M4819,B,41.6,25,14
KBSM,J542.B,Upland,Atlantic,M4819,C,40.9,25,18
KBSM,J272.A,Lowland,Gulf,M4821,A,61.2,33,21
KBSM,J272.A,Lowland,Gulf,M4821,B,61.5,36,14
KBSM,J272.A,Lowland,Gulf,M4821,C,57.5,32,24
KBSM,J323.A,Lowland,Gulf,M4920,A,45,34,13
KBSM,J323.A,Lowland,Gulf,M4920,B,52.7,36,15
KBSM,J323.A,Lowland,Gulf,M4920,C,49.7,38,13
KBSM,J645.B,Upland,Atlantic,M5001,A,47.7,19,9
KBSM,J645.B,Upland,Atlantic,M5001,B,46.7,21,14
KBSM,J645.B,Upland,Atlantic,M5001,C,49.2,20,11
KBSM,J651.B,Lowland,Gulf,M5004,A,43.8,47,12
KBSM,J651.B,Lowland,Gulf,M5004,B,45.6,43,17
KBSM,J651.B,Lowland,Gulf,M5004,C,53.9,46,15
KBSM,J354.C,Upland,Midwest,M5006,A,37,19,10
KBSM,J354.C,Upland,Midwest,M5006,B,40.1,24,9
KBSM,J354.C,Upland,Midwest,M5006,C,38.4,21,11
KBSM,J357.B,Upland,Midwest,M5007,A,41.9,23,13
KBSM,J357.B,Upland,Midwest,M5007,B,47.1,27,15
KBSM,J357.B,Upland,Midwest,M5007,C,47.9,25,11
KBSM,J586.C,Coastal,Atlantic,M5009,A,57.8,20,19
KBSM,J586.C,Coastal,Atlantic,M5009,B,54.6,23,13
KBSM,J586.C,Coastal,Atlantic,M5009,C,51.6,22,15
KBSM,J001.B,Coastal,Gulf,M5010,A,55.3,25,21
KBSM,J001.B,Coastal,Gulf,M5010,B,58.2,28,16
KBSM,J001.B,Coastal,Gulf,M5010,C,63,40,20
KBSM,J619.A,Upland,Atlantic,M5012,A,21.3,17,6
KBSM,J619.A,Upland,Atlantic,M5012,B,20.7,15,6
KBSM,J619.A,Upland,Atlantic,M5012,C,27.5,18,7
KBSM,J376.A,Upland,Midwest,M5013,A,42.6,16,9
KBSM,J376.A,Upland,Midwest,M5013,B,38.5,18,11
KBSM,J376.A,Upland,Midwest,M5013,C,48.4,17,9
KBSM,J665.B,Upland,Atlantic,M5014,A,28.1,11,11
KBSM,J665.B,Upland,Atlantic,M5014,B,41,18,12
KBSM,J665.B,Upland,Atlantic,M5014,C,37.2,15,13
KBSM,J026.C,Lowland,Atlantic,M5015,A,32.5,26,6
KBSM,J026.C,Lowland,Atlantic,M5015,B,37.5,30,7
KBSM,J026.C,Lowland,Atlantic,M5015,C,31.9,31,4
KBSM,J612.B,Unknown,4X,M5016,A,28.2,13,6
KBSM,J612.B,Unknown,4X,M5016,B,23.5,16,4
KBSM,J612.B,Unknown,4X,M5016,C,25.7,13,5
KBSM,J395.A,Upland,Midwest,M5017,A,41.5,18,9
KBSM,J395.A,Upland,Midwest,M5017,B,46.5,21,10
KBSM,J395.A,Upland,Midwest,M5017,C,43,22,10
KBSM,J527.B,Upland,Midwest,M5020,A,45.9,23,10
KBSM,J527.B,Upland,Midwest,M5020,B,43.3,22,10
KBSM,J527.B,Upland,Midwest,M5020,C,41.5,19,8
KBSM,J202.A,Unknown,4X,M5111,A,53.2,34,8
KBSM,J202.A,Unknown,4X,M5111,B,50.3,29,14
KBSM,J202.A,Unknown,4X,M5111,C,46.7,29,11
KBSM,J201.A,Unknown,4X,M5116,A,38.6,37,11
KBSM,J201.A,Unknown,4X,M5116,B,50.3,35,13
KBSM,J201.A,Unknown,4X,M5116,C,46.1,32,12
KBSM,AP13,Lowland,Gulf,M5201,A,64,28,12
KBSM,AP13,Lowland,Gulf,M5201,B,54,27,15
KBSM,AP13,Lowland,Gulf,M5201,C,60,31,15
KBSM,J390.A,Upland,Midwest,M5202,A,37,17,12
KBSM,J390.A,Upland,Midwest,M5202,B,42,19,7
KBSM,J390.A,Upland,Midwest,M5202,C,41,18,12
KBSM,J212.A,Lowland,Gulf,M5203,A,53,26,13
KBSM,J212.A,Lowland,Gulf,M5203,B,62,27,14
KBSM,J212.A,Lowland,Gulf,M5203,C,60,28,12
KBSM,J595.B,Coastal,Atlantic,M5204,A,38,44,12
KBSM,J595.B,Coastal,Atlantic,M5204,B,45,37,21
KBSM,J595.B,Coastal,Atlantic,M5204,C,47,43,19
KBSM,J584.C,Coastal,Atlantic,M5206,A,57,34,14
KBSM,J584.C,Coastal,Atlantic,M5206,B,53,38,15
KBSM,J584.C,Coastal,Atlantic,M5206,C,63,36,14
KBSM,AP13,Lowland,Gulf,M5207,A,61,42,20
KBSM,AP13,Lowland,Gulf,M5207,B,55,30,14
KBSM,AP13,Lowland,Gulf,M5207,C,60,43,12
KBSM,J598.A,Coastal,Atlantic,M5208,A,44,20,10
KBSM,J598.A,Coastal,Atlantic,M5208,B,43,24,13
KBSM,J598.A,Coastal,Atlantic,M5208,C,42,27,13
KBSM,J086.B,Coastal,Gulf,M5209,A,55,35,13
KBSM,J086.B,Coastal,Gulf,M5209,B,50,37,10
KBSM,J086.B,Coastal,Gulf,M5209,C,54,40,12
KBSM,J065.B,Lowland,Gulf,M5211,A,39,44,15
KBSM,J065.B,Lowland,Gulf,M5211,B,39,39,22
KBSM,J065.B,Lowland,Gulf,M5211,C,35,41,17
KBSM,J416.A,Coastal,Atlantic,M5212,A,35,22,15
KBSM,J416.A,Coastal,Atlantic,M5212,B,35,20,12
KBSM,J416.A,Coastal,Atlantic,M5212,C,36,20,12
KBSM,J394.A,Upland,Midwest,M5213,A,45,12,13
KBSM,J394.A,Upland,Midwest,M5213,B,46,19,10
KBSM,J394.A,Upland,Midwest,M5213,C,45,18,11
KBSM,AP13,Lowland,Gulf,M5214,A,62,37,17
KBSM,AP13,Lowland,Gulf,M5214,B,63,35,13
KBSM,AP13,Lowland,Gulf,M5214,C,62,32,14
KBSM,AP13,Lowland,Gulf,M5221,A,58,45,14
KBSM,AP13,Lowland,Gulf,M5221,B,56,48,16
KBSM,AP13,Lowland,Gulf,M5221,C,59,35,14
KBSM,J184.A,Unknown,4X,M5313,A,37,31,14
KBSM,J184.A,Unknown,4X,M5313,B,44,37,12
KBSM,J184.A,Unknown,4X,M5313,C,43,34,13
KBSM,J635.B,Upland,Atlantic,M5402,A,21,18,7
KBSM,J635.B,Upland,Atlantic,M5402,B,20,17,8
KBSM,J635.B,Upland,Atlantic,M5402,C,26,22,12
KBSM,J641.A,Upland,Atlantic,M5403,A,21,12,8
KBSM,J641.A,Upland,Atlantic,M5403,B,34,14,10
KBSM,J641.A,Upland,Atlantic,M5403,C,32,14,9
KBSM,J352.B,Upland,Midwest,M5404,A,45,26,11
KBSM,J352.B,Upland,Midwest,M5404,B,55,25,9
KBSM,J352.B,Upland,Midwest,M5404,C,45,25,10
KBSM,J045.C,Upland,Midwest,M5405,A,35,18,11
KBSM,J045.C,Upland,Midwest,M5405,B,30,23,12
KBSM,J045.C,Upland,Midwest,M5405,C,29,17,3
KBSM,J540.A,Coastal,Atlantic,M5406,A,28,27,10
KBSM,J540.A,Coastal,Atlantic,M5406,B,40,23,10
KBSM,J540.A,Coastal,Atlantic,M5406,C,44,34,10
KBSM,J319.A,Lowland,Gulf,M5407,A,75,41,16
KBSM,J319.A,Lowland,Gulf,M5407,B,75,45,15
KBSM,J319.A,Lowland,Gulf,M5407,C,67,43,16
KBSM,J382.A,Upland,Midwest,M5408,A,36,17,9
KBSM,J382.A,Upland,Midwest,M5408,B,25,16,10
KBSM,J382.A,Upland,Midwest,M5408,C,40,18,10
KBSM,J574.A,Upland,Atlantic,M5410,A,52,21,10
KBSM,J574.A,Upland,Atlantic,M5410,B,40,23,10
KBSM,J574.A,Upland,Atlantic,M5410,C,51,23,10
KBSM,J395.B,Upland,Midwest,M5411,A,29,20,10
KBSM,J395.B,Upland,Midwest,M5411,B,25,21,10
KBSM,J395.B,Upland,Midwest,M5411,C,25,23,8
KBSM,J646.C,Upland,Atlantic,M5413,A,28,18,8
KBSM,J646.C,Upland,Atlantic,M5413,B,30,18,16
KBSM,J646.C,Upland,Atlantic,M5413,C,32,18,12
KBSM,J592.B,Upland,Atlantic,M5414,A,28,15,9
KBSM,J592.B,Upland,Atlantic,M5414,B,31,14,8
KBSM,J592.B,Upland,Atlantic,M5414,C,31,16,8
KBSM,J204.A,Coastal,Atlantic,M5415,A,64,28,16
KBSM,J204.A,Coastal,Atlantic,M5415,B,45,29,16
KBSM,J204.A,Coastal,Atlantic,M5415,C,55,26,15
KBSM,J673.C,Coastal,Atlantic,M5416,A,50,25,16
KBSM,J673.C,Coastal,Atlantic,M5416,B,55,27,13
KBSM,J673.C,Coastal,Atlantic,M5416,C,52,26,12
KBSM,J542.A,Upland,Atlantic,M5417,A,49,22,13
KBSM,J542.A,Upland,Atlantic,M5417,B,50,22,14
KBSM,J542.A,Upland,Atlantic,M5417,C,45,27,13
KBSM,J489.A,Upland,Midwest,M5418,A,40,27,12
KBSM,J489.A,Upland,Midwest,M5418,B,37,26,10
KBSM,J489.A,Upland,Midwest,M5418,C,42,26,12
KBSM,J596.B,Upland,Atlantic,M5420,A,45,23,9
KBSM,J596.B,Upland,Atlantic,M5420,B,37,24,10
KBSM,J596.B,Upland,Atlantic,M5420,C,38,23,10
KBSM,J574.C,Upland,Atlantic,M5421,A,40,25,9
KBSM,J574.C,Upland,Atlantic,M5421,B,45,27,10
KBSM,J574.C,Upland,Atlantic,M5421,C,42,20,10
KBSM,J650.C,Coastal,Gulf,M5601,A,53,77,15
KBSM,J650.C,Coastal,Gulf,M5601,B,63,81,16
KBSM,J650.C,Coastal,Gulf,M5601,C,49,69,17
KBSM,J645.A,Upland,Atlantic,M5602,A,28,20,8
KBSM,J645.A,Upland,Atlantic,M5602,B,32,16,7
KBSM,J645.A,Upland,Atlantic,M5602,C,35,15,10
KBSM,J640.A,Unknown,4X,M5603,A,35,19,8
KBSM,J640.A,Unknown,4X,M5603,B,31,23,10
KBSM,J640.A,Unknown,4X,M5603,C,33,21,10
KBSM,AP13,Lowland,Gulf,M5604,A,67,42,18
KBSM,AP13,Lowland,Gulf,M5604,B,68,37,15
KBSM,AP13,Lowland,Gulf,M5604,C,68,40,14
KBSM,J638.A,Upland,Atlantic,M5605,A,30,15,8
KBSM,J638.A,Upland,Atlantic,M5605,B,17,15,8
KBSM,J638.A,Upland,Atlantic,M5605,C,23,16,7
KBSM,J365.B,Upland,Midwest,M5606,A,51,27,14
KBSM,J365.B,Upland,Midwest,M5606,B,55,28,12
KBSM,J365.B,Upland,Midwest,M5606,C,56,29,11
KBSM,J600.A,Coastal,Atlantic,M5607,A,34,28,12
KBSM,J600.A,Coastal,Atlantic,M5607,B,30,29,14
KBSM,J600.A,Coastal,Atlantic,M5607,C,27,27,9
KBSM,J353.A,Upland,Midwest,M5608,A,32,20,8
KBSM,J353.A,Upland,Midwest,M5608,B,35,21,9
KBSM,J353.A,Upland,Midwest,M5608,C,38,21,8
KBSM,AP13,Lowland,Gulf,M5611,A,61,37,12
KBSM,AP13,Lowland,Gulf,M5611,B,62,36,12
KBSM,AP13,Lowland,Gulf,M5611,C,57,34,14
KBSM,J658.A,Upland,Midwest,M5613,A,55,20,9
KBSM,J658.A,Upland,Midwest,M5613,B,52,18,10
KBSM,J658.A,Upland,Midwest,M5613,C,52,20,7
KBSM,J376.C,Upland,Midwest,M5614,A,53,17,10
KBSM,J376.C,Upland,Midwest,M5614,B,54,13,9
KBSM,J376.C,Upland,Midwest,M5614,C,26,7,10
KBSM,J384.C,Upland,Midwest,M5616,A,21,7,10
KBSM,J384.C,Upland,Midwest,M5616,B,26,10,12
KBSM,J384.C,Upland,Midwest,M5616,C,24,9,11
KBSM,J526.A,Upland,Atlantic,M5617,A,32,23,10
KBSM,J526.A,Upland,Atlantic,M5617,B,33,12,13
KBSM,J526.A,Upland,Atlantic,M5617,C,32,25,14
KBSM,AP13,Lowland,Gulf,M5618,A,63,35,17
KBSM,AP13,Lowland,Gulf,M5618,B,43,35,13
KBSM,AP13,Lowland,Gulf,M5618,C,55,37,12
KBSM,J323.A,Lowland,Gulf,M5620,A,30,37,11
KBSM,J323.A,Lowland,Gulf,M5620,B,35,35,12
KBSM,J323.A,Lowland,Gulf,M5620,C,28,34,10
KBSM,J243.A,Lowland,4X,M5621,A,29,42,11
KBSM,J243.A,Lowland,4X,M5621,B,26,33,20
KBSM,J243.A,Lowland,4X,M5621,C,25,33,15
KBSM,J184.A,Unknown,4X,M5720,A,41,56,0
KBSM,J184.A,Unknown,4X,M5720,B,41,45,6
KBSM,J184.A,Unknown,4X,M5720,C,45,61,6
KBSM,J351.B,Upland,Midwest,M5801,A,53,23,7
KBSM,J351.B,Upland,Midwest,M5801,B,55,23,8
KBSM,J351.B,Upland,Midwest,M5801,C,49,25,9
KBSM,J170.A,Upland,Atlantic,M5802,A,41,18,9
KBSM,J170.A,Upland,Atlantic,M5802,B,41,18,11
KBSM,J170.A,Upland,Atlantic,M5802,C,40,23,9
KBSM,J594.C,Unknown,4X,M5803,A,62,45,16
KBSM,J594.C,Unknown,4X,M5803,B,61,48,15
KBSM,J594.C,Unknown,4X,M5803,C,66,49,19
KBSM,J419.A,Lowland,Gulf,M5804,A,68,36,13
KBSM,J419.A,Lowland,Gulf,M5804,B,70,37,12
KBSM,J419.A,Lowland,Gulf,M5804,C,74,38,14
KBSM,J285.B,Unknown,4X,M5805,A,40,20,7
KBSM,J285.B,Unknown,4X,M5805,B,41,26,10
KBSM,J285.B,Unknown,4X,M5805,C,40,22,8
KBSM,J359.A,Coastal,Midwest,M5806,A,60,33,11
KBSM,J359.A,Coastal,Midwest,M5806,B,50,28,14
KBSM,J359.A,Coastal,Midwest,M5806,C,60,33,17
KBSM,J406.A,Upland,Midwest,M5807,A,39,24,11
KBSM,J406.A,Upland,Midwest,M5807,B,41,21,9
KBSM,J406.A,Upland,Midwest,M5807,C,43,23,9
KBSM,J660.B,Lowland,Gulf,M5808,A,58,42,14
KBSM,J660.B,Lowland,Gulf,M5808,B,53,42,12
KBSM,J660.B,Lowland,Gulf,M5808,C,51,41,14
KBSM,J387.C,Upland,Midwest,M5809,A,46,20,3
KBSM,J387.C,Upland,Midwest,M5809,B,45,20,9
KBSM,J387.C,Upland,Midwest,M5809,C,50,21,9
KBSM,J477.C,Coastal,Gulf,M5810,A,60,35,17
KBSM,J477.C,Coastal,Gulf,M5810,B,50,32,19
KBSM,J477.C,Coastal,Gulf,M5810,C,56,31,16
KBSM,J386.C,Upland,Midwest,M5812,A,57,32,15
KBSM,J386.C,Upland,Midwest,M5812,B,44,30,12
KBSM,J386.C,Upland,Midwest,M5812,C,49,31,16
KBSM,J596.C,Coastal,Atlantic,M5813,A,55,23,9
KBSM,J596.C,Coastal,Atlantic,M5813,B,58,23,14
KBSM,J596.C,Coastal,Atlantic,M5813,C,58,25,19
KBSM,J349.A,Upland,Midwest,M5815,A,47,25,10
KBSM,J349.A,Upland,Midwest,M5815,B,41,23,8
KBSM,J349.A,Upland,Midwest,M5815,C,32,17,12
KBSM,J426.A,Coastal,Atlantic,M5816,A,57,31,10
KBSM,J426.A,Coastal,Atlantic,M5816,B,37,20,9
KBSM,J426.A,Coastal,Atlantic,M5816,C,54,28,8
KBSM,J258.A,Upland,Midwest,M5817,A,39,20,11
KBSM,J258.A,Upland,Midwest,M5817,B,37,20,10
KBSM,J258.A,Upland,Midwest,M5817,C,37,20,8
KBSM,J073.A,Lowland,Gulf,M5818,A,70,42,20
KBSM,J073.A,Lowland,Gulf,M5818,B,67,46,15
KBSM,J073.A,Lowland,Gulf,M5818,C,69,48,18
KBSM,J210.A,Lowland,Gulf,M5819,A,46,20,10
KBSM,J210.A,Lowland,Gulf,M5819,B,46,22,9
KBSM,J210.A,Lowland,Gulf,M5819,C,45,20,10
KBSM,J267.C,Upland,Midwest,M5820,A,33,17,5
KBSM,J267.C,Upland,Midwest,M5820,B,27,18,7
KBSM,J267.C,Upland,Midwest,M5820,C,32,21,8
KBSM,AP13,Lowland,Gulf,M6001,A,50,24,14
KBSM,AP13,Lowland,Gulf,M6001,B,54,29,16
KBSM,AP13,Lowland,Gulf,M6001,C,60,32,13
KBSM,J348.B,Upland,Midwest,M6002,A,45,19,12
KBSM,J348.B,Upland,Midwest,M6002,B,50,20,9
KBSM,J348.B,Upland,Midwest,M6002,C,46,21,9
KBSM,J314.A,Coastal,Gulf,M6003,A,45,32,12
KBSM,J314.A,Coastal,Gulf,M6003,B,35,31,10
KBSM,J314.A,Coastal,Gulf,M6003,C,50,33,20
KBSM,J652.C,Lowland,Gulf,M6004,A,33,41,14
KBSM,J652.C,Lowland,Gulf,M6004,B,35,38,10
KBSM,J652.C,Lowland,Gulf,M6004,C,35,43,12
KBSM,J636.C,Upland,Midwest,M6005,A,33,16,7
KBSM,J636.C,Upland,Midwest,M6005,B,26,17,4
KBSM,J636.C,Upland,Midwest,M6005,C,25,11,8
KBSM,AP13,Lowland,Gulf,M6007,A,62,39,22
KBSM,AP13,Lowland,Gulf,M6007,B,60,46,20
KBSM,AP13,Lowland,Gulf,M6007,C,60,40,13
KBSM,J384.B,Upland,Midwest,M6008,A,55,32,16
KBSM,J384.B,Upland,Midwest,M6008,B,49,24,14
KBSM,J384.B,Upland,Midwest,M6008,C,52,27,13
KBSM,J597.C,Coastal,Atlantic,M6009,A,50,24,16
KBSM,J597.C,Coastal,Atlantic,M6009,B,57,26,11
KBSM,J597.C,Coastal,Atlantic,M6009,C,49,27,10
KBSM,J515.C,Upland,Atlantic,M6010,A,26,15,8
KBSM,J515.C,Upland,Atlantic,M6010,B,23,12,7
KBSM,J515.C,Upland,Atlantic,M6010,C,26,15,9
KBSM,J326.A,Coastal,Gulf,M6011,A,53,43,14
KBSM,J326.A,Coastal,Gulf,M6011,B,47,36,14
KBSM,J326.A,Coastal,Gulf,M6011,C,47,41,15
KBSM,J593.B,Coastal,Atlantic,M6012,A,40,23,9
KBSM,J593.B,Coastal,Atlantic,M6012,B,47,29,12
KBSM,J593.B,Coastal,Atlantic,M6012,C,31,27,10
KBSM,J588.B,Coastal,Atlantic,M6013,A,50,22,10
KBSM,J588.B,Coastal,Atlantic,M6013,B,50,26,13
KBSM,J588.B,Coastal,Atlantic,M6013,C,50,18,17
KBSM,AP13,Lowland,Gulf,M6014,A,62,30,11
KBSM,AP13,Lowland,Gulf,M6014,B,62,39,13
KBSM,AP13,Lowland,Gulf,M6014,C,62,41,13
KBSM,J522.B,Upland,Atlantic,M6016,A,50,19,12
KBSM,J522.B,Upland,Atlantic,M6016,B,43,18,10
KBSM,J522.B,Upland,Atlantic,M6016,C,49,19,8
KBSM,J649.C,Coastal,Atlantic,M6018,A,40,18,7
KBSM,J649.C,Coastal,Atlantic,M6018,B,38,19,8
KBSM,J649.C,Coastal,Atlantic,M6018,C,39,18,9
KBSM,J613.C,Coastal,Atlantic,M6019,A,57,24,16
KBSM,J613.C,Coastal,Atlantic,M6019,B,64,25,16
KBSM,J613.C,Coastal,Atlantic,M6019,C,67,28,17
KBSM,J498.C,Coastal,Gulf,M6020,A,46,34,14
KBSM,J498.C,Coastal,Gulf,M6020,B,50,28,13
KBSM,J498.C,Coastal,Gulf,M6020,C,46,25,12
KBSM,AP13,Lowland,Gulf,M6021,A,64,41,14
KBSM,AP13,Lowland,Gulf,M6021,B,60,36,14
KBSM,J202.A,Unknown,4X,M6108,A,52,32,12
KBSM,J202.A,Unknown,4X,M6108,B,53,39,14
KBSM,J202.A,Unknown,4X,M6108,C,56,39,14
KBSM,J419.B,Lowland,Gulf,M6201,A,52,33,17
KBSM,J419.B,Lowland,Gulf,M6201,B,56,33,14
KBSM,J419.B,Lowland,Gulf,M6201,C,61,33,16
KBSM,J455.B,Upland,Atlantic,M6202,A,46,24,17
KBSM,J455.B,Upland,Atlantic,M6202,B,44,22,16
KBSM,J455.B,Upland,Atlantic,M6202,C,40,22,14
KBSM,J534.A,Upland,Atlantic,M6203,A,54,34,12
KBSM,J534.A,Upland,Atlantic,M6203,B,48.5,33,14
KBSM,J534.A,Upland,Atlantic,M6203,C,47.5,31,15
KBSM,J521.A,Upland,Atlantic,M6204,A,37,23,11
KBSM,J521.A,Upland,Atlantic,M6204,B,39.5,14,7
KBSM,J521.A,Upland,Atlantic,M6204,C,42,21,11
KBSM,J003.E,Lowland,Gulf,M6205,A,63,35,14
KBSM,J003.E,Lowland,Gulf,M6205,B,53.5,40,21
